# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCacheLockFree.housekeeperTurnsSkipped,1732552723539000000,1732552736250000000,0
StorageLockContext.competingThreads.max,1732552723539000000,1732552736250000000,8
DirectByteBufferAllocator.misses,1732552723539000000,1732552736250000000,186
FilePageCache.maxRegisteredFiles,1732552723539000000,1732552736250000000,518
StorageLockContext.competingThreads.90P,1732552723539000000,1732552736250000000,0
FilePageCacheLockFree.totalPagesWritten,1732552723539000000,1732552736250000000,0
FilePageCache.pageHits,1732552723539000000,1732552736250000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1732552723539000000,1732552736250000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1732552723539000000,1732552736250000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1732552723539000000,1732552736250000000,0
FilePageCache.pageLoads,1732552723539000000,1732552736250000000,189
FilePageCacheLockFree.totalClosedStoragesReclaimed,1732552723539000000,1732552736250000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1732552723539000000,1732552736250000000,0
FilePageCacheLockFree.totalPagesRequested,1732552723539000000,1732552736250000000,0
DirectByteBufferAllocator.hits,1732552723539000000,1732552736250000000,3
FilePageCacheLockFree.totalBytesRequested,1732552723539000000,1732552736250000000,0
FilePageCacheLockFree.totalPagesHandedOver,1732552723539000000,1732552736250000000,0
FilePageCache.totalPageDisposalsUs,1732552723539000000,1732552736250000000,2144
FilePageCacheLockFree.totalPagesReadMs,1732552723539000000,1732552736250000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1732552723539000000,1732552736250000000,0
Indexing.cache.totalCacheMisses,1732552723539000000,1732552736250000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1732552723539000000,1732552736250000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1732552723539000000,1732552736250000000,0
Indexing.writesQueuedAvg,1732552723539000000,1732552736250000000,0.0
Indexing.writer_1.totalTimeSpentWritingMs,1732552723539000000,1732552736250000000,0
Indexing.cache.totalCacheEvicted,1732552723539000000,1732552736250000000,0
Indexing.cache.totalCacheAccesses,1732552723539000000,1732552736250000000,0
Indexing.writesQueuedMin,1732552723539000000,1732552736250000000,0
Indexing.totalTimeIndexersSleptMs,1732552723539000000,1732552736250000000,0
Indexing.writesQueuedMax,1732552723539000000,1732552736250000000,0
workspaceModel.init.bridges.ms,1732552723539000000,1732552736250000000,0
workspaceModel.initializing.ms,1732552723539000000,1732552736250000000,0
workspaceModel.full.replace.project.model.ms,1732552723539000000,1732552736250000000,0
workspaceModel.updates.ms,1732552723539000000,1732552736250000000,0
workspaceModel.pre.handlers.ms,1732552723539000000,1732552736250000000,0
workspaceModel.on.changed.ms,1732552723539000000,1732552736250000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1732552723539000000,1732552736250000000,0
workspaceModel.cachedValue.from.cache.count,1732552723539000000,1732552736250000000,6
workspaceModel.loading.total.ms,1732552723539000000,1732552736250000000,5
workspaceModel.cachedValueWithParameters.total.get.count,1732552723539000000,1732552736250000000,0
workspaceModel.check.recursive.update.ms,1732552723539000000,1732552736250000000,0
workspaceModel.cachedValue.total.get.count,1732552723539000000,1732552736250000000,7
workspaceModel.entityStorageSnapshotImpl.instances.count,1732552723539000000,1732552736250000000,5
workspaceModel.cachedValue.calculated.count,1732552723539000000,1732552736250000000,1
workspaceModel.to.snapshot.ms,1732552723539000000,1732552736250000000,0
workspaceModel.update.unloaded.entities.ms,1732552723539000000,1732552736250000000,0
workspaceModel.loading.from.cache.ms,1732552723539000000,1732552736250000000,1
workspaceModel.cachedValueWithParameters.clear.count,1732552723539000000,1732552736250000000,0
workspaceModel.on.before.changed.ms,1732552723539000000,1732552736250000000,0
workspaceModel.updates.precise.ms,1732552723539000000,1732552736250000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1732552723539000000,1732552736250000000,0
workspaceModel.replace.project.model.ms,1732552723539000000,1732552736250000000,0
workspaceModel.cachedValue.clear.count,1732552723539000000,1732552736250000000,0
workspaceModel.collect.changes.ms,1732552723539000000,1732552736250000000,0
workspaceModel.updates.count,1732552723539000000,1732552736250000000,0
