# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1732556570013000000,1732556584512000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1732556570013000000,1732556584512000000,1
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1732556570013000000,1732556584512000000,0
workspaceModel.mutableEntityStorage.instances.count,1732556570013000000,1732556584512000000,5
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1732556570013000000,1732556584512000000,0
jps.global.handle.changed.events.ms,1732556570013000000,1732556584512000000,0
workspaceModel.save.cache.to.file.ms,1732556570013000000,1732556584512000000,34
workspaceModel.global.updates.count,1732556570013000000,1732556584512000000,1
workspaceModel.sync.entities.ms,1732556570013000000,1732556584512000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1732556570013000000,1732556584512000000,0
workspaceModel.load.cache.metadata.from.file.ms,1732556570013000000,1732556584512000000,8
jps.global.get.libraries.ms,1732556570013000000,1732556584512000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1732556570013000000,1732556584512000000,1
workspaceModel.mutableEntityStorage.referrers.ms,1732556570013000000,1732556584512000000,0
workspaceModel.load.cache.from.file.ms,1732556570013000000,1732556584512000000,92
jps.global.initialize.library.bridges.after.loading.ms,1732556570013000000,1732556584512000000,1
jps.global.get.library.ms,1732556570013000000,1732556584512000000,0
jps.app.storage.content.reader.load.component.ms,1732556570013000000,1732556584512000000,14
jps.global.handle.before.change.events.ms,1732556570013000000,1732556584512000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1732556570013000000,1732556584512000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1732556570013000000,1732556584512000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1732556570013000000,1732556584512000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1732556570013000000,1732556584512000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1732556570013000000,1732556584512000000,0
workspaceModel.mutableEntityStorage.entities.ms,1732556570013000000,1732556584512000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1732556570013000000,1732556584512000000,0
DiskQueryRelay.tasksExecuted,1732556570013000000,1732556584512000000,2
writeAction.max.wait.ms,1732556570013000000,1732556584512000000,1
writeAction.median.wait.ms,1732556570013000000,1732556584512000000,0
DiskQueryRelay.taskWaitingTotalTimeUs,1732556570013000000,1732556584512000000,1567
writeAction.wait.ms,1732556570013000000,1732556584512000000,1
writeAction.count,1732556570013000000,1732556584512000000,3
DiskQueryRelay.taskExecutionTotalTimeUs,1732556570013000000,1732556584512000000,1517
DiskQueryRelay.tasksRequested,1732556570013000000,1732556584512000000,2
cacheStateStorage.get.duration,1732556570013000000,1732556584512000000,10
cacheStateStorage.set.duration,1732556570013000000,1732556584512000000,6
cacheStateStorage.set.counter,1732556570013000000,1732556584512000000,6
cacheStateStorage.get.counter,1732556570013000000,1732556584512000000,10
workspaceModel.entityStorageSnapshotImpl.instances.count,1732556570013000000,1732556584512000000,5
workspaceModel.cachedValue.total.get.count,1732556570013000000,1732556584512000000,7
workspaceModel.full.replace.project.model.ms,1732556570013000000,1732556584512000000,0
workspaceModel.check.recursive.update.ms,1732556570013000000,1732556584512000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1732556570013000000,1732556584512000000,0
workspaceModel.on.changed.ms,1732556570013000000,1732556584512000000,0
workspaceModel.loading.total.ms,1732556570013000000,1732556584512000000,7
workspaceModel.updates.ms,1732556570013000000,1732556584512000000,0
workspaceModel.loading.from.cache.ms,1732556570013000000,1732556584512000000,2
workspaceModel.on.before.changed.ms,1732556570013000000,1732556584512000000,0
workspaceModel.replace.project.model.ms,1732556570013000000,1732556584512000000,0
workspaceModel.init.bridges.ms,1732556570013000000,1732556584512000000,0
workspaceModel.cachedValue.from.cache.count,1732556570013000000,1732556584512000000,6
workspaceModel.pre.handlers.ms,1732556570013000000,1732556584512000000,0
workspaceModel.initializing.ms,1732556570013000000,1732556584512000000,0
workspaceModel.updates.count,1732556570013000000,1732556584512000000,0
workspaceModel.cachedValue.calculated.count,1732556570013000000,1732556584512000000,1
workspaceModel.cachedValueWithParameters.calculated.count,1732556570013000000,1732556584512000000,0
workspaceModel.to.snapshot.ms,1732556570013000000,1732556584512000000,0
workspaceModel.cachedValue.clear.count,1732556570013000000,1732556584512000000,0
workspaceModel.collect.changes.ms,1732556570013000000,1732556584512000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1732556570013000000,1732556584512000000,0
workspaceModel.updates.precise.ms,1732556570013000000,1732556584512000000,0
workspaceModel.cachedValueWithParameters.clear.count,1732556570013000000,1732556584512000000,0
workspaceModel.update.unloaded.entities.ms,1732556570013000000,1732556584512000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1732556570013000000,1732556584512000000,41943040
FilePageCacheLockFree.totalBytesWritten,1732556570013000000,1732556584512000000,0
FilePageCacheLockFree.nativeBytesInUse,1732556570013000000,1732556584512000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1732556570013000000,1732556584512000000,0
FilePageCacheLockFree.totalBytesRead,1732556570013000000,1732556584512000000,0
DirectByteBufferAllocator.misses,1732556570013000000,1732556584512000000,186
FilePageCache.totalPageDisposalsUs,1732556570013000000,1732556584512000000,1418
StorageLockContext.competingThreads.90P,1732556570013000000,1732556584512000000,0
FilePageCacheLockFree.totalBytesRequested,1732556570013000000,1732556584512000000,0
FilePageCache.pageFastCacheHits,1732556570013000000,1732556584512000000,3740
FilePageCache.totalPageLoadsUs,1732556570013000000,1732556584512000000,231813
FilePageCacheLockFree.totalPagesWriteMs,1732556570013000000,1732556584512000000,0
FilePageCacheLockFree.totalPagesAllocated,1732556570013000000,1732556584512000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1732556570013000000,1732556584512000000,0
DirectByteBufferAllocator.reclaimed,1732556570013000000,1732556584512000000,43
FilePageCacheLockFree.totalPagesReadMs,1732556570013000000,1732556584512000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1732556570013000000,1732556584512000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1732556570013000000,1732556584512000000,0
FilePageCacheLockFree.totalPagesWritten,1732556570013000000,1732556584512000000,0
FilePageCacheLockFree.totalPagesRequested,1732556570013000000,1732556584512000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1732556570013000000,1732556584512000000,0
StorageLockContext.competingThreads.max,1732556570013000000,1732556584512000000,0
FilePageCache.capacityInBytes,1732556570013000000,1732556584512000000,503316478
FilePageCacheLockFree.totalNativeBytesAllocated,1732556570013000000,1732556584512000000,0
FilePageCache.maxRegisteredFiles,1732556570013000000,1732556584512000000,518
FileChannelInterruptsRetryer.totalRetriedAttempts,1732556570013000000,1732556584512000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1732556570013000000,1732556584512000000,0
FilePageCache.maxCacheSizeInBytes,1732556570013000000,1732556584512000000,195035136
FilePageCache.pageLoads,1732556570013000000,1732556584512000000,189
FilePageCacheLockFree.totalPageAllocationsWaited,1732556570013000000,1732556584512000000,0
FilePageCacheLockFree.totalPagesReclaimed,1732556570013000000,1732556584512000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1732556570013000000,1732556584512000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1732556570013000000,1732556584512000000,0
FilePageCacheLockFree.heapBytesInUse,1732556570013000000,1732556584512000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1732556570013000000,1732556584512000000,41943040
FilePageCache.pageHits,1732556570013000000,1732556584512000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1732556570013000000,1732556584512000000,0
StorageLockContext.competingThreads.avg,1732556570013000000,1732556584512000000,0.0
FilePageCacheLockFree.totalPagesHandedOver,1732556570013000000,1732556584512000000,0
DirectByteBufferAllocator.disposed,1732556570013000000,1732556584512000000,146
FilePageCache.disposedBuffers,1732556570013000000,1732556584512000000,189
DirectByteBufferAllocator.hits,1732556570013000000,1732556584512000000,3
FilePageCache.uncachedFileAccess,1732556570013000000,1732556584512000000,109
AWTEventQueue.dispatchTimeTotalNS,1732556570013000000,1732556584512000000,11005693200
NonBlockingReadAction.failedExecutionTimeUs,1732556570013000000,1732556584512000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1732556570013000000,1732556584512000000,322623
NonBlockingReadAction.failedExecutionsCount,1732556570013000000,1732556584512000000,0
NonBlockingReadAction.finalizedExecutionsCount,1732556570013000000,1732556584512000000,25
Indexing.writesQueuedMin,1732556570013000000,1732556584512000000,9223372036854775807
Indexing.writer_1.totalTimeSpentWritingMs,1732556570013000000,1732556584512000000,0
Indexing.cache.totalCacheAccesses,1732556570013000000,1732556584512000000,0
Indexing.writesQueuedMax,1732556570013000000,1732556584512000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1732556570013000000,1732556584512000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1732556570013000000,1732556584512000000,0
Indexing.cache.totalCacheEvicted,1732556570013000000,1732556584512000000,0
Indexing.cache.totalCacheMisses,1732556570013000000,1732556584512000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1732556570013000000,1732556584512000000,0
Indexing.totalTimeIndexersSleptMs,1732556570013000000,1732556584512000000,0
VFS.fileChildByName,1732556570013000000,1732556584512000000,13
VFS.invertedFileNameIndex.requests,1732556570013000000,1732556584512000000,0
VFS.fileByIdCache.hits,1732556570013000000,1732556584512000000,0
VFS.fileByIdCache.misses,1732556570013000000,1732556584512000000,0
